Name,Value,Month,Year
Soccer,13,10,2011
Soccer,7,11,2011
Soccer,1,12,2011
Soccer,10,1,2012
Soccer,6,2,2012
Soccer,3,3,2012
Soccer,2,4,2012
Soccer,1,5,2012
Soccer,0,6,2012
Soccer,1,7,2012
Soccer,8,8,2012
Soccer,22,9,2012
Soccer,18,10,2012
Soccer,7,11,2012
Soccer,0,12,2012
Soccer,1,1,2013
Soccer,0,2,2013
Soccer,1,3,2013
Soccer,5,4,2013
Soccer,3,5,2013
Soccer,0,6,2013
Soccer,0,7,2013
Soccer,3,8,2013
Soccer,19,9,2013
Soccer,14,10,2013
Soccer,14,11,2013
Soccer,2,12,2013
Soccer,0,1,2014
Soccer,0,2,2014
Soccer,0,3,2014
Soccer,0,4,2014
Soccer,0,5,2014
Soccer,0,6,2014
Soccer,0,7,2014
Soccer,2,8,2014
Soccer,23,9,2014
Soccer,32,10,2014
Soccer,11,11,2014
Soccer,1,12,2014
Soccer,1,1,2015
Soccer,14,2,2015
Soccer,9,3,2015
Soccer,3,4,2015
Soccer,2,5,2015
Soccer,0,6,2015
Soccer,0,7,2015
Soccer,3,8,2015
Soccer,23,9,2015
Soccer,25,10,2015
Soccer,21,11,2015
Soccer,1,12,2015
Soccer,1,1,2016
Soccer,11,2,2016
Soccer,5,3,2016
Soccer,3,4,2016
Soccer,1,5,2016
Soccer,0,6,2016
Soccer,0,7,2016
Soccer,0,8,2016
Soccer,21,9,2016
Soccer,10,10,2016
Soccer,10,11,2016
Soccer,0,12,2016
Soccer,3,1,2017
Soccer,0,2,2017
Soccer,0,3,2017
software_design,3,1,2004
software_design,9,2,2004
software_design,11,3,2004
software_design,8,4,2004
software_design,5,5,2004
software_design,0,6,2004
software_design,0,7,2004
software_design,2,8,2004
software_design,6,9,2004
software_design,15,10,2004
software_design,15,11,2004
software_design,37,12,2004
software_design,1,1,2005
software_design,0,2,2005
software_design,0,3,2005
software_design,0,4,2005
software_design,0,5,2005
software_design,0,6,2005
software_design,0,7,2005
software_design,0,8,2005
software_design,0,9,2005
software_design,0,10,2005
software_design,0,11,2005
software_design,0,12,2005
software_design,4,1,2006
software_design,8,2,2006
software_design,16,3,2006
software_design,13,4,2006
software_design,31,5,2006
software_design,0,6,2006
software_design,0,7,2006
software_design,0,8,2006
software_design,0,9,2006
software_design,0,10,2006
software_design,0,11,2006
software_design,0,12,2006
software_design,2,1,2007
software_design,9,2,2007
software_design,20,3,2007
software_design,17,4,2007
software_design,6,5,2007
software_design,0,6,2007
software_design,0,7,2007
software_design,0,8,2007
software_design,0,9,2007
software_design,0,10,2007
software_design,0,11,2007
software_design,0,12,2007
software_design,8,1,2008
software_design,22,2,2008
software_design,16,3,2008
software_design,21,4,2008
software_design,28,5,2008
software_design,0,6,2008
software_design,0,7,2008
software_design,0,8,2008
software_design,5,9,2008
software_design,11,10,2008
software_design,1,11,2008
software_design,6,12,2008
software_design,3,1,2009
software_design,33,2,2009
software_design,24,3,2009
software_design,30,4,2009
software_design,12,5,2009
software_design,0,6,2009
software_design,0,7,2009
software_design,0,8,2009
software_design,17,9,2009
software_design,9,10,2009
software_design,14,11,2009
software_design,22,12,2009
software_design,14,1,2010
software_design,31,2,2010
software_design,11,3,2010
software_design,34,4,2010
software_design,5,5,2010
software_design,0,6,2010
software_design,0,7,2010
software_design,0,8,2010
software_design,17,9,2010
software_design,28,10,2010
software_design,18,11,2010
software_design,38,12,2010
software_design,0,1,2011
software_design,0,2,2011
software_design,0,3,2011
software_design,0,4,2011
software_design,0,5,2011
software_design,0,6,2011
software_design,0,7,2011
software_design,0,8,2011
software_design,0,9,2011
software_design,0,10,2011
software_design,0,11,2011
software_design,0,12,2011
software_design,0,1,2012
software_design,0,2,2012
software_design,0,3,2012
software_design,0,4,2012
software_design,0,5,2012
software_design,0,6,2012
software_design,0,7,2012
software_design,0,8,2012
software_design,0,9,2012
software_design,0,10,2012
software_design,0,11,2012
software_design,0,12,2012
software_design,0,1,2013
software_design,0,2,2013
software_design,0,3,2013
software_design,0,4,2013
software_design,0,5,2013
software_design,0,6,2013
software_design,0,7,2013
software_design,0,8,2013
software_design,0,9,2013
software_design,0,10,2013
software_design,0,11,2013
software_design,0,12,2013
software_design,0,1,2014
software_design,0,2,2014
software_design,0,3,2014
software_design,0,4,2014
software_design,0,5,2014
software_design,0,6,2014
software_design,0,7,2014
software_design,0,8,2014
software_design,0,9,2014
software_design,0,10,2014
software_design,0,11,2014
software_design,0,12,2014
software_design,0,1,2015
software_design,0,2,2015
software_design,0,3,2015
software_design,0,4,2015
software_design,0,5,2015
software_design,0,6,2015
software_design,0,7,2015
software_design,0,8,2015
software_design,0,9,2015
software_design,0,10,2015
software_design,0,11,2015
software_design,0,12,2015
software_design,0,1,2016
software_design,0,2,2016
software_design,0,3,2016
software_design,0,4,2016
software_design,0,5,2016
software_design,0,6,2016
software_design,0,7,2016
software_design,0,8,2016
software_design,0,9,2016
software_design,0,10,2016
software_design,0,11,2016
software_design,0,12,2016
software_design,0,1,2017
software_design,0,2,2017
software_design,0,3,2017
Steampunk,0,1,2004
Steampunk,0,2,2004
Steampunk,0,3,2004
Steampunk,0,4,2004
Steampunk,0,5,2004
Steampunk,0,6,2004
Steampunk,0,7,2004
Steampunk,0,8,2004
Steampunk,0,9,2004
Steampunk,0,10,2004
Steampunk,0,11,2004
Steampunk,0,12,2004
Steampunk,0,1,2005
Steampunk,0,2,2005
Steampunk,0,3,2005
Steampunk,0,4,2005
Steampunk,0,5,2005
Steampunk,0,6,2005
Steampunk,0,7,2005
Steampunk,0,8,2005
Steampunk,0,9,2005
Steampunk,0,10,2005
Steampunk,0,11,2005
Steampunk,0,12,2005
Steampunk,0,1,2006
Steampunk,0,2,2006
Steampunk,0,3,2006
Steampunk,0,4,2006
Steampunk,0,5,2006
Steampunk,0,6,2006
Steampunk,0,7,2006
Steampunk,0,8,2006
Steampunk,0,9,2006
Steampunk,0,10,2006
Steampunk,0,11,2006
Steampunk,0,12,2006
Steampunk,0,1,2007
Steampunk,0,2,2007
Steampunk,0,3,2007
Steampunk,0,4,2007
Steampunk,0,5,2007
Steampunk,0,6,2007
Steampunk,0,7,2007
Steampunk,0,8,2007
Steampunk,0,9,2007
Steampunk,0,10,2007
Steampunk,0,11,2007
Steampunk,0,12,2007
Steampunk,0,1,2008
Steampunk,0,2,2008
Steampunk,0,3,2008
Steampunk,0,4,2008
Steampunk,0,5,2008
Steampunk,0,6,2008
Steampunk,0,7,2008
Steampunk,0,8,2008
Steampunk,0,9,2008
Steampunk,0,10,2008
Steampunk,0,11,2008
Steampunk,0,12,2008
Steampunk,0,1,2009
Steampunk,0,2,2009
Steampunk,0,3,2009
Steampunk,0,4,2009
Steampunk,0,5,2009
Steampunk,0,6,2009
Steampunk,0,7,2009
Steampunk,0,8,2009
Steampunk,0,9,2009
Steampunk,0,10,2009
Steampunk,0,11,2009
Steampunk,0,12,2009
Steampunk,0,1,2010
Steampunk,0,2,2010
Steampunk,0,3,2010
Steampunk,0,4,2010
Steampunk,0,5,2010
Steampunk,0,6,2010
Steampunk,0,7,2010
Steampunk,0,8,2010
Steampunk,0,9,2010
Steampunk,0,10,2010
Steampunk,0,11,2010
Steampunk,0,12,2010
Steampunk,0,1,2011
Steampunk,0,2,2011
Steampunk,0,3,2011
Steampunk,0,4,2011
Steampunk,0,5,2011
Steampunk,0,6,2011
Steampunk,0,7,2011
Steampunk,0,8,2011
Steampunk,0,9,2011
Steampunk,0,10,2011
Steampunk,0,11,2011
Steampunk,0,12,2011
Steampunk,0,1,2012
Steampunk,0,2,2012
Steampunk,0,3,2012
Steampunk,0,4,2012
Steampunk,0,5,2012
Steampunk,0,6,2012
Steampunk,0,7,2012
Steampunk,0,8,2012
Steampunk,0,9,2012
Steampunk,0,10,2012
Steampunk,0,11,2012
Steampunk,0,12,2012
Steampunk,0,1,2013
Steampunk,0,2,2013
Steampunk,0,3,2013
Steampunk,0,4,2013
Steampunk,0,5,2013
Steampunk,0,6,2013
Steampunk,0,7,2013
Steampunk,0,8,2013
Steampunk,0,9,2013
Steampunk,0,10,2013
Steampunk,0,11,2013
Steampunk,0,12,2013
Steampunk,0,1,2014
Steampunk,0,2,2014
Steampunk,0,3,2014
Steampunk,0,4,2014
Steampunk,0,5,2014
Steampunk,0,6,2014
Steampunk,0,7,2014
Steampunk,0,8,2014
Steampunk,0,9,2014
Steampunk,0,10,2014
Steampunk,0,11,2014
Steampunk,0,12,2014
Steampunk,0,1,2015
Steampunk,0,2,2015
Steampunk,0,3,2015
Steampunk,0,4,2015
Steampunk,0,5,2015
Steampunk,0,6,2015
Steampunk,0,7,2015
Steampunk,0,8,2015
Steampunk,2,9,2015
Steampunk,15,10,2015
Steampunk,3,11,2015
Steampunk,5,12,2015
Steampunk,5,1,2016
Steampunk,5,2,2016
Steampunk,2,3,2016
Steampunk,2,4,2016
Steampunk,10,5,2016
Steampunk,0,6,2016
Steampunk,0,7,2016
Steampunk,0,8,2016
Steampunk,2,9,2016
Steampunk,0,10,2016
Steampunk,1,11,2016
Steampunk,1,12,2016
Steampunk,0,1,2017
Steampunk,0,2,2017
Steampunk,0,3,2017
Summer,0,1,2004
Summer,0,2,2004
Summer,0,3,2004
Summer,0,4,2004
Summer,0,5,2004
Summer,0,6,2004
Summer,0,7,2004
Summer,0,8,2004
Summer,0,9,2004
Summer,0,10,2004
Summer,0,11,2004
Summer,0,12,2004
Summer,0,1,2005
Summer,0,2,2005
Summer,0,3,2005
Summer,0,4,2005
Summer,0,5,2005
Summer,0,6,2005
Summer,0,7,2005
Summer,0,8,2005
Summer,0,9,2005
Summer,0,10,2005
Summer,0,11,2005
Summer,0,12,2005
Summer,0,1,2006
Summer,0,2,2006
Summer,0,3,2006
Summer,0,4,2006
Summer,0,5,2006
Summer,0,6,2006
Summer,0,7,2006
Summer,0,8,2006
Summer,0,9,2006
Summer,0,10,2006
Summer,0,11,2006
Summer,0,12,2006
Summer,0,1,2007
Summer,0,2,2007
Summer,0,3,2007
Summer,0,4,2007
Summer,0,5,2007
Summer,0,6,2007
Summer,0,7,2007
Summer,0,8,2007
Summer,0,9,2007
Summer,0,10,2007
Summer,0,11,2007
Summer,0,12,2007
Summer,0,1,2008
Summer,0,2,2008
Summer,0,3,2008
Summer,0,4,2008
Summer,0,5,2008
Summer,0,6,2008
Summer,0,7,2008
Summer,0,8,2008
Summer,0,9,2008
Summer,0,10,2008
Summer,0,11,2008
Summer,0,12,2008
Summer,0,1,2009
Summer,0,2,2009
Summer,0,3,2009
Summer,0,4,2009
Summer,23,5,2009
Summer,159,6,2009
Summer,177,7,2009
Summer,47,8,2009
Summer,2,9,2009
Summer,0,10,2009
Summer,0,11,2009
Summer,0,12,2009
Summer,1,1,2010
Summer,0,2,2010
Summer,0,3,2010
Summer,0,4,2010
Summer,37,5,2010
Summer,242,6,2010
Summer,208,7,2010
Summer,73,8,2010
Summer,0,9,2010
Summer,0,10,2010
Summer,0,11,2010
Summer,0,12,2010
Summer,0,1,2011
Summer,0,2,2011
Summer,0,3,2011
Summer,0,4,2011
Summer,11,5,2011
Summer,130,6,2011
Summer,150,7,2011
Summer,64,8,2011
Summer,0,9,2011
Summer,0,10,2011
Summer,0,11,2011
Summer,1,12,2011
Summer,2,1,2012
Summer,0,2,2012
Summer,1,3,2012
Summer,1,4,2012
Summer,7,5,2012
Summer,106,6,2012
Summer,99,7,2012
Summer,34,8,2012
Summer,0,9,2012
Summer,0,10,2012
Summer,0,11,2012
Summer,0,12,2012
Summer,0,1,2013
Summer,0,2,2013
Summer,0,3,2013
Summer,0,4,2013
Summer,1,5,2013
Summer,234,6,2013
Summer,245,7,2013
Summer,110,8,2013
Summer,0,9,2013
Summer,0,10,2013
Summer,0,11,2013
Summer,0,12,2013
Summer,0,1,2014
Summer,0,2,2014
Summer,0,3,2014
Summer,0,4,2014
Summer,44,5,2014
Summer,144,6,2014
Summer,132,7,2014
Summer,65,8,2014
Summer,0,9,2014
Summer,0,10,2014
Summer,0,11,2014
Summer,0,12,2014
Summer,3,1,2015
Summer,0,2,2015
Summer,0,3,2015
Summer,0,4,2015
Summer,10,5,2015
Summer,78,6,2015
Summer,73,7,2015
Summer,28,8,2015
Summer,0,9,2015
Summer,0,10,2015
Summer,0,11,2015
Summer,0,12,2015
Summer,0,1,2016
Summer,0,2,2016
Summer,0,3,2016
Summer,0,4,2016
Summer,1,5,2016
Summer,3,6,2016
Summer,0,7,2016
Summer,1,8,2016
Summer,0,9,2016
Summer,0,10,2016
Summer,0,11,2016
Summer,0,12,2016
Summer,0,1,2017
Summer,0,2,2017
Summer,0,3,2017
SWE,0,1,2004
SWE,0,2,2004
SWE,0,3,2004
SWE,0,4,2004
SWE,0,5,2004
SWE,0,6,2004
SWE,0,7,2004
SWE,0,8,2004
SWE,0,9,2004
SWE,0,10,2004
SWE,0,11,2004
SWE,0,12,2004
SWE,0,1,2005
SWE,0,2,2005
SWE,0,3,2005
SWE,0,4,2005
SWE,0,5,2005
SWE,0,6,2005
SWE,0,7,2005
SWE,0,8,2005
SWE,0,9,2005
SWE,0,10,2005
SWE,0,11,2005
SWE,0,12,2005
SWE,0,1,2006
SWE,0,2,2006
SWE,0,3,2006
SWE,0,4,2006
SWE,0,5,2006
SWE,0,6,2006
SWE,0,7,2006
SWE,0,8,2006
SWE,0,9,2006
SWE,0,10,2006
SWE,0,11,2006
SWE,0,12,2006
SWE,0,1,2007
SWE,0,2,2007
SWE,0,3,2007
SWE,0,4,2007
SWE,0,5,2007
SWE,0,6,2007
SWE,0,7,2007
SWE,0,8,2007
SWE,0,9,2007
SWE,0,10,2007
SWE,0,11,2007
SWE,0,12,2007
SWE,0,1,2008
SWE,10,2,2008
SWE,9,3,2008
SWE,6,4,2008
SWE,4,5,2008
SWE,0,6,2008
SWE,1,7,2008
SWE,1,8,2008
SWE,3,9,2008
SWE,6,10,2008
SWE,5,11,2008
SWE,6,12,2008
SWE,2,1,2009
SWE,4,2,2009
SWE,4,3,2009
SWE,1,4,2009
SWE,1,5,2009
SWE,2,6,2009
SWE,0,7,2009
SWE,0,8,2009
SWE,9,9,2009
SWE,7,10,2009
SWE,6,11,2009
SWE,3,12,2009
SWE,7,1,2010
SWE,9,2,2010
SWE,11,3,2010
SWE,12,4,2010
SWE,4,5,2010
SWE,1,6,2010
SWE,1,7,2010
SWE,4,8,2010
SWE,16,9,2010
SWE,9,10,2010
SWE,10,11,2010
SWE,20,12,2010
SWE,3,1,2011
SWE,7,2,2011
SWE,9,3,2011
SWE,16,4,2011
SWE,1,5,2011
SWE,2,6,2011
SWE,2,7,2011
SWE,5,8,2011
SWE,37,9,2011
SWE,25,10,2011
SWE,9,11,2011
SWE,4,12,2011
SWE,5,1,2012
SWE,16,2,2012
SWE,6,3,2012
SWE,11,4,2012
SWE,2,5,2012
SWE,1,6,2012
SWE,4,7,2012
SWE,31,8,2012
SWE,17,9,2012
SWE,13,10,2012
SWE,11,11,2012
SWE,7,12,2012
SWE,11,1,2013
SWE,15,2,2013
SWE,12,3,2013
SWE,6,4,2013
SWE,3,5,2013
SWE,3,6,2013
SWE,0,7,2013
SWE,3,8,2013
SWE,12,9,2013
SWE,15,10,2013
SWE,11,11,2013
SWE,7,12,2013
SWE,7,1,2014
SWE,11,2,2014
SWE,6,3,2014
SWE,9,4,2014
SWE,3,5,2014
SWE,1,6,2014
SWE,0,7,2014
SWE,0,8,2014
SWE,12,9,2014
SWE,11,10,2014
SWE,6,11,2014
SWE,6,12,2014
SWE,5,1,2015
SWE,12,2,2015
SWE,11,3,2015
SWE,4,4,2015
SWE,7,5,2015
SWE,3,6,2015
SWE,4,7,2015
SWE,1,8,2015
SWE,23,9,2015
SWE,18,10,2015
SWE,4,11,2015
SWE,6,12,2015
SWE,16,1,2016
SWE,3,2,2016
SWE,4,3,2016
SWE,3,4,2016
SWE,4,5,2016
SWE,11,6,2016
SWE,0,7,2016
SWE,3,8,2016
SWE,14,9,2016
SWE,12,10,2016
SWE,5,11,2016
SWE,14,12,2016
SWE,4,1,2017
SWE,3,2,2017
SWE,3,3,2017
Swimming,0,1,2004
Swimming,0,2,2004
Swimming,0,3,2004
Swimming,0,4,2004
Swimming,0,5,2004
Swimming,0,6,2004
Swimming,0,7,2004
Swimming,0,8,2004
Swimming,0,9,2004
Swimming,0,10,2004
Swimming,0,11,2004
Swimming,0,12,2004
Swimming,0,1,2005
Swimming,0,2,2005
Swimming,0,3,2005
Swimming,0,4,2005
Swimming,0,5,2005
Swimming,0,6,2005
Swimming,0,7,2005
Swimming,0,8,2005
Swimming,0,9,2005
Swimming,0,10,2005
Swimming,0,11,2005
Swimming,0,12,2005
Swimming,0,1,2006
Swimming,0,2,2006
Swimming,0,3,2006
Swimming,0,4,2006
Swimming,0,5,2006
Swimming,0,6,2006
Swimming,0,7,2006
Swimming,0,8,2006
Swimming,0,9,2006
Swimming,0,10,2006
Swimming,0,11,2006
Swimming,0,12,2006
Swimming,0,1,2007
Swimming,0,2,2007
Swimming,0,3,2007
Swimming,0,4,2007
Swimming,0,5,2007
Swimming,0,6,2007
Swimming,0,7,2007
Swimming,0,8,2007
Swimming,0,9,2007
Swimming,0,10,2007
Swimming,0,11,2007
Swimming,0,12,2007
Swimming,0,1,2008
Swimming,0,2,2008
Swimming,0,3,2008
Swimming,0,4,2008
Swimming,0,5,2008
Swimming,0,6,2008
Swimming,0,7,2008
Swimming,0,8,2008
Swimming,0,9,2008
Swimming,0,10,2008
Swimming,0,11,2008
Swimming,0,12,2008
Swimming,0,1,2009
Swimming,0,2,2009
Swimming,0,3,2009
Swimming,0,4,2009
Swimming,0,5,2009
Swimming,0,6,2009
Swimming,0,7,2009
Swimming,0,8,2009
Swimming,0,9,2009
Swimming,0,10,2009
Swimming,0,11,2009
Swimming,0,12,2009
Swimming,0,1,2010
Swimming,0,2,2010
Swimming,0,3,2010
Swimming,0,4,2010
Swimming,0,5,2010
Swimming,0,6,2010
Swimming,0,7,2010
Swimming,0,8,2010
Swimming,0,9,2010
Swimming,0,10,2010
Swimming,0,11,2010
Swimming,0,12,2010
Swimming,0,1,2011
Swimming,0,2,2011
Swimming,0,3,2011
Swimming,0,4,2011
Swimming,0,5,2011
Swimming,0,6,2011
Swimming,0,7,2011
Swimming,0,8,2011
Swimming,0,9,2011
Swimming,4,10,2011
Swimming,0,11,2011
Swimming,0,12,2011
Swimming,0,1,2012
Swimming,0,2,2012
Swimming,0,3,2012
Swimming,0,4,2012
Swimming,0,5,2012
Swimming,0,6,2012
Swimming,0,7,2012
Swimming,0,8,2012
Swimming,0,9,2012
Swimming,0,10,2012
Swimming,0,11,2012
Swimming,0,12,2012
Swimming,0,1,2013
Swimming,0,2,2013
Swimming,0,3,2013
Swimming,0,4,2013
Swimming,0,5,2013
Swimming,0,6,2013
Swimming,0,7,2013
Swimming,0,8,2013
Swimming,1,9,2013
Swimming,0,10,2013
Swimming,0,11,2013
Swimming,0,12,2013
Swimming,0,1,2014
Swimming,0,2,2014
Swimming,0,3,2014
Swimming,0,4,2014
Swimming,0,5,2014
Swimming,0,6,2014
Swimming,0,7,2014
Swimming,0,8,2014
Swimming,6,9,2014
Swimming,1,10,2014
Swimming,0,11,2014
Swimming,0,12,2014
Swimming,0,1,2015
Swimming,0,2,2015
Swimming,0,3,2015
Swimming,0,4,2015
Swimming,0,5,2015
Swimming,0,6,2015
Swimming,0,7,2015
Swimming,0,8,2015
Swimming,0,9,2015
Swimming,0,10,2015
Swimming,0,11,2015
Swimming,0,12,2015
Swimming,0,1,2016
Swimming,1,2,2016
Swimming,0,3,2016
Swimming,0,4,2016
Swimming,0,5,2016
Swimming,0,6,2016
Swimming,0,7,2016
Swimming,0,8,2016
Swimming,0,9,2016
Swimming,0,10,2016
Swimming,0,11,2016
Swimming,0,12,2016
Swimming,0,1,2017
Swimming,0,2,2017
Swimming,0,3,2017
Tag-prolin,0,1,2004
Tag-prolin,0,2,2004
Tag-prolin,0,3,2004
Tag-prolin,0,4,2004
Tag-prolin,0,5,2004
Tag-prolin,0,6,2004
Tag-prolin,0,7,2004
Tag-prolin,0,8,2004
Tag-prolin,0,9,2004
Tag-prolin,0,10,2004
Tag-prolin,0,11,2004
Tag-prolin,0,12,2004
Tag-prolin,0,1,2005
Tag-prolin,0,2,2005
Tag-prolin,0,3,2005
Tag-prolin,0,4,2005
Tag-prolin,0,5,2005
Tag-prolin,0,6,2005
Tag-prolin,0,7,2005
Tag-prolin,0,8,2005
Tag-prolin,0,9,2005
Tag-prolin,0,10,2005
Tag-prolin,0,11,2005
Tag-prolin,0,12,2005
Tag-prolin,0,1,2006
Tag-prolin,0,2,2006
Tag-prolin,0,3,2006
Tag-prolin,0,4,2006
Tag-prolin,0,5,2006
Tag-prolin,0,6,2006
Tag-prolin,0,7,2006
Tag-prolin,0,8,2006
Tag-prolin,0,9,2006
Tag-prolin,0,10,2006
Tag-prolin,0,11,2006
Tag-prolin,0,12,2006
Tag-prolin,0,1,2007
Tag-prolin,0,2,2007
Tag-prolin,0,3,2007
Tag-prolin,0,4,2007
Tag-prolin,0,5,2007
Tag-prolin,0,6,2007
Tag-prolin,0,7,2007
Tag-prolin,0,8,2007
Tag-prolin,0,9,2007
Tag-prolin,0,10,2007
Tag-prolin,0,11,2007
Tag-prolin,0,12,2007
Tag-prolin,0,1,2008
Tag-prolin,0,2,2008
Tag-prolin,0,3,2008
Tag-prolin,0,4,2008
Tag-prolin,0,5,2008
Tag-prolin,0,6,2008
Tag-prolin,0,7,2008
Tag-prolin,0,8,2008
Tag-prolin,0,9,2008
Tag-prolin,0,10,2008
Tag-prolin,0,11,2008
Tag-prolin,0,12,2008
Tag-prolin,0,1,2009
Tag-prolin,0,2,2009
Tag-prolin,0,3,2009
Tag-prolin,0,4,2009
Tag-prolin,0,5,2009
Tag-prolin,0,6,2009
Tag-prolin,0,7,2009
Tag-prolin,0,8,2009
Tag-prolin,0,9,2009
Tag-prolin,0,10,2009
Tag-prolin,0,11,2009
Tag-prolin,0,12,2009
Tag-prolin,0,1,2010
Tag-prolin,0,2,2010
Tag-prolin,0,3,2010
Tag-prolin,0,4,2010
Tag-prolin,0,5,2010
Tag-prolin,0,6,2010
Tag-prolin,0,7,2010
Tag-prolin,0,8,2010
Tag-prolin,0,9,2010
Tag-prolin,0,10,2010
Tag-prolin,0,11,2010
Tag-prolin,0,12,2010
Tag-prolin,0,1,2011
Tag-prolin,0,2,2011
Tag-prolin,0,3,2011
Tag-prolin,0,4,2011
Tag-prolin,0,5,2011
Tag-prolin,0,6,2011
Tag-prolin,0,7,2011
Tag-prolin,0,8,2011
Tag-prolin,0,9,2011
Tag-prolin,0,10,2011
Tag-prolin,0,11,2011
Tag-prolin,0,12,2011
Tag-prolin,0,1,2012
Tag-prolin,0,2,2012
Tag-prolin,0,3,2012
Tag-prolin,0,4,2012
Tag-prolin,0,5,2012
Tag-prolin,0,6,2012
Tag-prolin,0,7,2012
Tag-prolin,0,8,2012
Tag-prolin,0,9,2012
Tag-prolin,0,10,2012
Tag-prolin,0,11,2012
Tag-prolin,0,12,2012
Tag-prolin,0,1,2013
Tag-prolin,0,2,2013
Tag-prolin,0,3,2013
Tag-prolin,0,4,2013
Tag-prolin,0,5,2013
Tag-prolin,0,6,2013
Tag-prolin,0,7,2013
Tag-prolin,0,8,2013
Tag-prolin,0,9,2013
Tag-prolin,0,10,2013
Tag-prolin,0,11,2013
Tag-prolin,0,12,2013
Tag-prolin,0,1,2014
Tag-prolin,0,2,2014
Tag-prolin,0,3,2014
Tag-prolin,0,4,2014
Tag-prolin,0,5,2014
Tag-prolin,0,6,2014
Tag-prolin,0,7,2014
Tag-prolin,0,8,2014
Tag-prolin,0,9,2014
Tag-prolin,0,10,2014
Tag-prolin,0,11,2014
Tag-prolin,0,12,2014
Tag-prolin,0,1,2015
Tag-prolin,0,2,2015
Tag-prolin,0,3,2015
Tag-prolin,0,4,2015
Tag-prolin,0,5,2015
Tag-prolin,0,6,2015
Tag-prolin,0,7,2015
Tag-prolin,0,8,2015
Tag-prolin,8,9,2015
Tag-prolin,11,10,2015
Tag-prolin,12,11,2015
Tag-prolin,8,12,2015
Tag-prolin,5,1,2016
Tag-prolin,2,2,2016
Tag-prolin,2,3,2016
Tag-prolin,1,4,2016
Tag-prolin,0,5,2016
Tag-prolin,0,6,2016
Tag-prolin,0,7,2016
Tag-prolin,0,8,2016
Tag-prolin,0,9,2016
Tag-prolin,0,10,2016
Tag-prolin,0,11,2016
Tag-prolin,0,12,2016
Tag-prolin,1,1,2017
Tag-prolin,0,2,2017
Tag-prolin,0,3,2017
Takingaction,0,1,2004
Takingaction,0,2,2004
Takingaction,0,3,2004
Takingaction,0,4,2004
Takingaction,0,5,2004
Takingaction,0,6,2004
Takingaction,0,7,2004
Takingaction,0,8,2004
Takingaction,0,9,2004
Takingaction,0,10,2004
Takingaction,0,11,2004
Takingaction,0,12,2004
Takingaction,0,1,2005
Takingaction,0,2,2005
Takingaction,0,3,2005
Takingaction,0,4,2005
Takingaction,0,5,2005
Takingaction,0,6,2005
Takingaction,0,7,2005
Takingaction,0,8,2005
Takingaction,0,9,2005
Takingaction,0,10,2005
Takingaction,0,11,2005
Takingaction,0,12,2005
Takingaction,0,1,2006
Takingaction,0,2,2006
Takingaction,0,3,2006
Takingaction,0,4,2006
Takingaction,0,5,2006
Takingaction,0,6,2006
Takingaction,0,7,2006
Takingaction,0,8,2006
Takingaction,0,9,2006
Takingaction,0,10,2006
Takingaction,0,11,2006
Takingaction,0,12,2006
Takingaction,0,1,2007
Takingaction,0,2,2007
Takingaction,0,3,2007
Takingaction,0,4,2007
Takingaction,0,5,2007
Takingaction,0,6,2007
Takingaction,0,7,2007
Takingaction,0,8,2007
Takingaction,0,9,2007
Takingaction,0,10,2007
Takingaction,0,11,2007
Takingaction,0,12,2007
Takingaction,0,1,2008
Takingaction,0,2,2008
Takingaction,0,3,2008
Takingaction,0,4,2008
Takingaction,0,5,2008
Takingaction,0,6,2008
Takingaction,0,7,2008
Takingaction,0,8,2008
Takingaction,0,9,2008
Takingaction,0,10,2008
Takingaction,0,11,2008
Takingaction,0,12,2008
Takingaction,0,1,2009
Takingaction,0,2,2009
Takingaction,0,3,2009
Takingaction,0,4,2009
Takingaction,0,5,2009
Takingaction,0,6,2009
Takingaction,0,7,2009
Takingaction,0,8,2009
Takingaction,0,9,2009
Takingaction,0,10,2009
Takingaction,0,11,2009
Takingaction,0,12,2009
Takingaction,0,1,2010
Takingaction,0,2,2010
Takingaction,0,3,2010
Takingaction,0,4,2010
Takingaction,0,5,2010
Takingaction,0,6,2010
Takingaction,0,7,2010
Takingaction,0,8,2010
Takingaction,0,9,2010
Takingaction,0,10,2010
Takingaction,0,11,2010
Takingaction,0,12,2010
Takingaction,0,1,2011
Takingaction,0,2,2011
Takingaction,0,3,2011
Takingaction,0,4,2011
Takingaction,0,5,2011
Takingaction,0,6,2011
Takingaction,0,7,2011
Takingaction,0,8,2011
Takingaction,0,9,2011
Takingaction,0,10,2011
Takingaction,0,11,2011
Takingaction,0,12,2011
Takingaction,0,1,2012
Takingaction,0,2,2012
Takingaction,0,3,2012
Takingaction,0,4,2012
Takingaction,0,5,2012
Takingaction,0,6,2012
Takingaction,0,7,2012
Takingaction,0,8,2012
Takingaction,0,9,2012
Takingaction,0,10,2012
Takingaction,0,11,2012
Takingaction,0,12,2012
Takingaction,0,1,2013
Takingaction,0,2,2013
Takingaction,0,3,2013
Takingaction,0,4,2013
Takingaction,0,5,2013
Takingaction,0,6,2013
Takingaction,0,7,2013
Takingaction,0,8,2013
Takingaction,0,9,2013
Takingaction,0,10,2013
Takingaction,0,11,2013
Takingaction,0,12,2013
Takingaction,0,1,2014
Takingaction,0,2,2014
